"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT08","WT10"
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-13","0.00",,,"82","87","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-14","0.05",,,"82","87","75",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-15","0.00",,,"80","89","74",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-16","0.00",,,"80","87","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-17","0.00",,,"81","87","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-18","1.46",,,"79","83","73","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-19","1.71",,,"79","89","71",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-20","0.01",,,"81","88","73",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-21","0.00",,,"83","90","77",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-22","0.00",,,"83","89","77","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-23","0.00",,,"85","91","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-24","0.05",,,"84","92","78",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-25","0.00",,,"85","91","81",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-26","0.00",,,"85","90","82",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-27","0.00",,,"86","90","82",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-28","0.00",,,"85","90","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-29","0.00",,,"85","92","77",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-06-30","0.00",,,"85","95","79",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-01","0.00",,,"86","94","78",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-02","0.01",,,"84","96","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-03","0.27",,,"85","95","78","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-04","0.03",,,"84","93","78","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-05","4.06",,,"81","93","72","    1","    1","    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-06","0.03",,,"79","91","74",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-07","0.80",,,"82","90","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-08","0.00",,,"85","95","78",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-09","0.00",,,"86","95","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-10","0.06",,,"86","95","78",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-11","0.00",,,"83","94","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-12","0.38",,,"82","91","78","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-13","0.01",,,"84","95","77",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-14","0.31",,,"86","93","74","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-15","0.00",,,"83","91","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-16","0.63",,,"84","92","76","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-17","0.31",,,"84","91","77","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-18","1.53",,,"80","86","72",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-19","0.56",,,"85","89","78","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-20","0.16",,,"84","90","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-21","0.20",,,"82","87","78","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-22","1.69",,,"83","85","76","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-23","0.48",,,"81","88","76","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-24","0.05",,,"84","90","78","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-25","0.00",,,"85","90","79",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-26","0.10",,,"83","89","75",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-27","0.13",,,"81","90","73","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-28","0.00",,,"82","90","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-29","0.00",,,"85","90","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-30","0.00",,,"85","90","82",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-07-31","0.00",,,"86","92","82",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-01","0.57",,,"85","91","77","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-02","0.10",,,"82","85","78","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-03","0.35",,,"81","91","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-04","0.00",,,"82","89","78",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-05","0.15",,,"84","91","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-06","0.57",,,"81","90","76","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-07","0.05",,,"83","91","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-08","0.00",,,"85","91","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-09","0.00",,,"86","91","83",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-10","0.00",,,"86","91","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-11","0.00",,,"85","90","78",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-12","0.00",,,"85","90","78",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-13","0.00",,,"86","91","82",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-14","0.07",,,"86","91","81",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-15","0.79",,,"84","90","78","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-16","0.41",,,"84","91","79",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-17","0.07",,,"84","92","74",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-18","0.54",,,"83","91","76","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-19","1.09",,,"81","90","74","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-20","0.71",,,"81","92","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-21","0.02",,,"85","92","77",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-22","0.00",,,"86","92","81",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-23","0.25",,,"87","92","81","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-24","0.00",,,"87","93","83",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-25","0.02",,,"87","92","84",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-26","0.09",,,"87","90","79",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-27","0.01",,,"85","91","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-28","0.00",,,"86","93","80",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-29","0.00",,,"86","93","75",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-30","1.13",,,"83","95","74","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-08-31","0.02",,,"81","92","76",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-01","0.00",,,"84","91","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-02","0.00",,,"86","91","82",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-03","0.00",,,"87","92","83",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-04","0.00",,,"86","92","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-05","0.00",,,"87","92","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-06","0.14",,,"82","88","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-07","0.18",,,"79","89","74","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-08","0.05",,,"80","88","75",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-09","0.21",,,"81","88","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-10","0.20",,,"84","89","77",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-11","0.44",,,"83","89","78","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-12","1.27",,,"81","86","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-13","0.24",,,"80","86","75","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-14","0.00",,,"83","88","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-15","0.00",,,"84","91","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-16","0.00",,,"85","90","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-17","0.05",,,"84","91","79","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-18","0.08",,,"84","93","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-19","1.32",,,"83","91","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-20","0.04",,,"83","90","77",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-21","0.18",,,"82","85","79","    1",,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-22","0.01",,,"82","87","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-23","0.00",,,"82","87","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-24","0.12",,,"82","88","75","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-25","0.46",,,"82","91","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-26","0.00",,,"83","92","78",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-27","0.00",,,"83","89","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-28","0.46",,,"83","89","78","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-29","0.14",,,"82","90","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-09-30","0.04",,,"81","86","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-01","3.58",,,"79","87","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-02","0.89",,,"78","80","74","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-03","1.08",,,"79","83","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-04","0.04",,,"80","86","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-05","0.27",,,"83","89","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-06","0.05",,,"84","89","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-07","0.00",,,"84","88","82",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-08","0.01",,,"83","87","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-09","0.00",,,"83","87","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-10","0.08",,,"83","87","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-11","0.66",,,"82","90","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-12","0.24",,,"81","89","75","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-13","0.00",,,"80","86","74","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-14","0.00",,,"79","87","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-15","0.00",,,"82","86","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-16","0.24",,,"80","86","76",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-17","0.00",,,"81","86","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-18","0.22",,,"82","85","77","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-19","3.10",,,"78","81","70","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-20","0.09",,,"81","82","75",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-21","0.59",,,"77","81","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-22","1.16",,,"76","81","72","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-23","0.00",,,"79","83","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-24","1.54",,,"80","84","73","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-25","0.04",,,"78","85","73","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-26","0.01",,,"78","86","72","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-27","0.00",,,"79","87","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-28","0.00",,,"80","88","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-29","0.43",,,"83","89","79","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-30","0.13",,,"81","89","77","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-10-31","0.28",,,"82","86","77","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-01","0.00",,,"82","86","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-02","0.00",,,"78","80","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-03","0.00",,,"75","80","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-04","0.00",,,"78","83","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-05","0.00",,,"81","85","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-06","0.00",,,"80","85","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-07","0.00",,,"81","83","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-08","2.28",,,"78","86","74","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-09","2.24",,,"79","85","74","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-10","1.90",,,"81","86","73","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-11","0.08",,,"82","85","75","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-12","0.07",,,"80","86","77","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-13","0.00",,,"79","86","73","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-14","0.00",,,"80","86","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-15","0.14",,,"80","85","75","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-16","0.01",,,"79","86","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-17","0.77",,,"78","84","75","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-18","0.00",,,"76","80","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-19","0.00",,,"75","79","73","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-20","0.02",,,"75","80","70","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-21","0.00",,,"78","82","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-22","0.00",,,"79","84","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-23","0.00",,,"75","81","69","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-24","0.00",,,"74","82","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-25","0.00",,,"78","83","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-26","0.00",,,"78","83","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-27","0.06",,,"76","83","67",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-28","0.00",,,"74","83","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-29","0.00",,,"75","82","67","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-11-30","0.35",,,"74","84","66","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-01","0.00",,,"63","66","48",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-02","0.00",,,"58","73","47",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-03","0.00",,,"67","76","55",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-04","0.00",,,"74","80","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-05","0.01",,,"74","83","66",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-06","0.00",,,"73","80","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-07","1.40",,,"71","78","57","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-08","0.00",,,"57","63","49",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-09","0.00",,,"53","65","44",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-10","0.00",,,"56","72","45",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-11","0.00",,,"65","76","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-12","0.20",,,"75","81","66","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-13","0.00",,,"72","82","62","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-14","0.00",,,"74","84","63","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-15","0.00",,,"74","82","67","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-16","0.34",,,"75","84","67","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-17","0.02",,,"74","81","59","    1",,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-18","0.00",,,"60","69","50",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-19","0.00",,,"63","76","52",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-20","0.00",,,"72","82","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-21","0.04",,,"73","76","59","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-22","0.00",,,"64","73","57",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-23","0.00",,,"66","78","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-24","0.00",,,"77","83","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-25","0.02",,,"60","74","45",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-26","0.00",,,"51","64","41",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-27","0.21",,,"58","74","47","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-28","0.01",,,"66","76","57",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-29","0.01",,,"72","77","66",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-30","0.01",,,"74","78","71",,,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2020-12-31","0.00",,,"76","81","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-01","0.00",,,"77","82","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-02","0.00",,,"77","81","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-03","0.00",,,"74","83","64",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-04","0.00",,,"69","74","57",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-05","0.00",,,"61","71","49",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-06","0.00",,,"60","75","47",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-07","0.00",,,"66","77","57",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-08","0.00",,,"71","76","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-09","0.00",,,"60","63","49",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-10","0.00",,,"55","70","42",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-11","0.00",,,"69","78","66",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-12","0.02",,,"69","79","63",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-13","0.21",,,"66","75","59",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-14","0.06",,,"62","70","57","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2021-01-15","0.00",,,"64","73","57",,,,,
